Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
34557,866835,1891867,14701143,23094518,34033899,41270102,58262579,59328387,77727116,83901680,
34824,6064561,7202116,9731069,18147629,34012427,36242918,58344139,59377980,77704681,87366544,
34508,987939,7021068,9708898,18144021,34002659,41242139,53332255,59393004,82749546,92403100,
34890,869022,2014602,14696094,23082048,34023460,41290573,58295565,59377496,77742933,87382761,
34512,868766,7030564,9694227,18129881,34026714,36272553,58326470,59390047,77730865,92398253,
34871,6111169,1949603,9748687,18127523,34002971,41227375,53313564,59391130,77712065,92359140,
34365,945054,7137565,14692948,18102583,34019405,41248498,58313452,59417045,82737226,87371274,
34929,869911,1895557,9738405,23120200,34010675,36250270,53361615,59393290,77706452,92349497,
34534,869909,7188680,9676437,18123041,33991617,41210478,58291572,54431316,77671749,87430724,
34777,6105453,7008883,14698913,18120800,34003551,36297387,58359019,59370592,82708608,92366525,
34482,907609,1995283,9709793,23106701,34030679,41245153,53314880,59400790,77711080,92359888,
34902,870009,7057758,9723797,18129682,33995936,41247339,58285081,59358757,77698315,87392987,
34462,6035878,1919948,14728550,18143172,34000655,36240453,58275861,59346911,82741719,92382547,
34832,1032133,7174606,9694214,23079244,34020928,41251184,53311282,59348805,77727756,92354932,
34555,869143,1832071,9707762,18168040,34031149,36229863,58324385,59365067,77688532,87386581,
34817,869767,7267935,14703641,18122663,34011112,41244807,53355635,59393698,77719405,92300102,
34472,6097034,6955804,9719786,23080934,34007349,41250705,58285902,59379663,82668731,87372145,
34847,955772,1973467,9696428,18134727,34020948,36231283,58340390,59385146,77653478,92349773,
34529,866629,7096167,14705633,18126369,33999132,41269443,53339135,59386865,77753323,92371453,
34975,866765,1893847,9695058,18088123,33999970,41261777,58244590,59362197,82666654,87372277,
34442,6129962,7196088,14705104,23138094,34021127,36245278,58302321,59384697,77716197,92343485,
34837,915247,7030737,9703321,18116874,34001694,41268260,53302366,54416294,77731533,92333233,
34477,870005,2030348,9727960,18127464,33985263,36280009,58310075,59375742,77758689,87373584,
34999,867738,6994217,14717355,23098757,34010539,41194995,53329704,59387924,82621832,92376327,
34502,6162633,1954392,9703416,18129301,34042292,41266857,58325118,59348493,77705539,87343158,
34776,875768,7152983,9706351,18139806,34006907,36234679,58302693,59393501,77754343,92380943,
5114615,870067,1876955,14712805,23113144,34017536,41253242,53332501,59309062,82661211,92353563,
34517,6047522,7210054,9718723,18148584,34040394,36252379,58301312,59374538,77716111,87403311,
34928,968633,6976657,9744904,18111390,34020115,41214747,53314018,59353954,77766352,92328235,
34562,869861,2011796,14663553,23088988,34019483,41262224,58268734,59402819,77666042,87379638,
34757,871278,7029064,9718959,18131412,34022111,36252577,58349555,59349850,82734860,92371872,
34419,6090043,1940817,9693048,18120371,34041410,41245029,53323667,59425830,77759877,92403390,
34912,932920,7143095,14736502,18071465,34011373,41249336,58323905,59346689,77655106,87392925,
34545,869706,1853530,9722425,23135096,33994595,36295847,58319014,59383068,82685374,92343914,
34947,870256,7215445,9699850,18135832,34030853,41240653,53345720,59359265,77720664,92396921,
34608,6164014,7028583,14708202,18113894,33994293,36289870,58295170,54378548,77712045,87373532,
34592,887425,1997509,9719707,23116248,34008376,41169660,53315457,59406959,82716028,92351761,
34425,869967,7044861,9699232,18129915,33983905,41291108,58277271,59369199,77754816,87358668,
34957,6081049,1917363,14695011,18131175,34019891,36266488,58372395,59382276,77679821,92374090,
34504,978533,7176344,9710027,23107391,33995631,41190411,53335557,59333961,77713068,92354932,
34961,869958,1835417,9694560,18148735,33989791,36283059,58347611,59385973,82657673,87373556,
34513,867530,7240350,14697101,18127648,34012478,41286635,58304640,59313523,77696583,92367147,
34913,6098439,6983080,9705973,23086082,33995242,41191407,53300746,59395585,77683342,87346115,
34408,940168,1976485,9734700,18140353,34031124,36249446,58304202,59345436,82713812,92347083,
34698,869984,7086196,14681131,18121692,34017657,41245523,58306280,59426629,77733300,92363978,
34532,868856,1893383,9717728,18117331,34028000,41236869,53303061,59361240,77702135,87401656,
34897,6131042,7177300,9697761,23118514,34006813,36273649,58329436,59398854,77723732,92340416,
34398,906278,7038690,14696994,18129893,34053607,41257017,53350972,59358103,82707197,92360295,
35028,870072,2032428,9704821,18148182,34042185,36278740,58316527,54388755,77685328,87370391,
34567,6030973,7038647,9732125,23098781,29021598,41241711,58337956,59412754,77710019,92358413,
34709,994231,1963632,14676493,18117652,34038649,41280228,53336318,59402379,82697079,87332059,
34514,868798,7124091,9704857,18177374,34057247,36237252,58286043,59360085,77672806,92385478,
34910,870009,1876605,9702945,23071862,34051112,41227273,58301715,59374360,77726910,92337774,
34529,6093423,7180773,14727979,18156226,34026971,41239670,53325039,59325884,82727209,87430291,
34784,953712,6994559,9706951,18107327,34037742,36252487,58347854,59358898,77744780,92345747,
34448,868682,2004458,9711509,23106433,34026891,41267303,53315460,59398668,77717103,92402704,
34937,869119,7029305,14696968,18133070,34034258,36265612,58299996,59399545,77733320,87383984,
34534,6096489,1936120,9705383,18148481,34017580,41239998,58363196,59382915,82689384,92381891,
34774,919871,7148418,9692322,18118808,34059470,41269969,53304447,59385438,77700217,87384737,
34455,867466,1857008,14735003,23061785,34041580,36270172,58320769,59392933,77734921,92376793,
35008,869290,7217363,9682561,18130100,34022975,41227950,58278928,59403379,82715144,92402042,
34464,6143712,7014651,9709686,18164397,34029534,36294163,53300831,59414321,77707091,87399308,
34784,883561,2003879,14683352,23102272,34023757,41249785,58297444,54379092,77750670,92357507,
34476,869826,7062055,9720122,18153908,33979993,41251874,53353490,59425785,77719123,87365708,
34964,6058431,1912523,9749272,18144992,34005258,36269575,58316117,59400101,82720009,92337721,
34403,972267,7216780,14694532,23073277,33993989,41228386,58338134,59372458,77723950,92378004,
34961,905224,1823257,9692263,18146595,34022296,41246296,53324888,59378687,77714907,87390244,
34476,870023,7250163,9708246,18149064,33977588,36275807,58290408,59329502,82662330,92357699,
34879,6101902,6993975,14698588,23086926,34026417,41204454,53305463,59336214,77724121,92342001,
34543,933016,1969553,9702382,18160703,34019024,36230385,58287149,59388979,77704146,87415651,
34813,870137,7097357,9742561,18165547,33985434,41210393,58350201,59419513,82680640,92298521,
34376,867802,1886547,14664986,18043572,33988963,41280189,53310702,59375069,77740580,87364325,
35010,6159750,7197591,9709512,23122969,34036631,36236033,58296484,59427494,77713273,92325591,
34373,892061,7041528,9706603,18151908,34020173,41240773,58322169,59369128,77701173,92354535,
34996,870091,2024021,14734021,18106376,34007909,36275416,53301576,59402502,82681898,87357601,
34508,6019786,7015245,9717704,23136946,34034267,41241631,58268029,59406035,76111066,92345277,
34827,984308,1944280,9710740,18125733,33996755,41266586,53312512,54408493,68535422,87369328,
34538,870998,7143427,14699192,18141524,34006950,36282021,58278785,59377355,68525971,92406472,
34881,868704,1865283,9718134,23074410,33983621,41235466,58335895,59357542,68499075,92356379,
34545,6103386,7216477,9706577,18158609,34004207,41281136,53323762,59381074,68527763,87434307,
34904,947153,6998708,14729452,18099129,33998022,36242727,58320942,59369751,68527803,92355481,
34553,867972,2004549,9665120,23125803,34011485,41225363,58295592,59295232,68525909,92390462,
34691,871139,7042040,9715178,18128282,34030715,36276428,53340292,59406320,68437357,87383094,
34421,6124062,1926501,14686718,18121505,34005262,41224735,58295632,59372908,68512598,92339386,
35000,909691,7167754,9707370,18099393,34001211,41240231,53340200,59387988,68499555,87369267,
34478,870002,1837738,9730611,23145211,33999925,36272786,58270457,59390939,73526443,92383141,
34819,6085252,7233459,14700748,18120132,34029755,41237989,58338726,59429200,68509475,92355602,
34505,989137,7007323,9711116,18131355,34044856,41223005,53357918,59374060,68554693,87425171,
34860,867354,1981173,9701186,23114498,34030603,36243895,58275725,59379683,68516235,92334609,
34462,869961,7114705,14699372,18127664,34051675,41267848,58341689,59403817,68508572,92356518,
34896,6103455,1901578,9698021,18125875,34023007,36241835,53303979,54415055,68561299,87385386,
34595,956003,7184310,9708103,23117279,34017984,41256016,58290651,59385886,68512650,92398709,
34727,866661,7021847,14732880,18134208,34018981,41253746,53339290,59420747,68499352,87398739,
34528,869853,2033188,9706417,18151904,34033274,36259765,58289755,59423556,68517668,92351243,
34870,6112385,7002377,9707135,23075177,33981731,41256403,58348451,59326114,73547125,92356999,
34391,910423,1966200,14721513,18125930,34001082,36272525,53352159,59322059,68529548,87351478,
35043,866857,7100937,9710139,18129709,34024905,41217763,58335718,59374298,68525350,92341465,
34441,867920,1875866,9696454,18139035,34005385,41257571,58335871,59368960,68513329,87364748,
34933,6171978,7242613,14698327,23111076,33997699,36242375,53315037,59436443,68521800,92336768,
34548,873844,7016613,9705301,18134978,33984691,41209126,58304020,59368695,68550461,92362996,
34752,868898,2013564,14701825,18097101,34029850,41263886,58350345,59388034,68502986,87398232,
34416,6096610,7016736,9702289,23109796,33993864,36288538,53337303,59382968,68509735,92355679,
34830,965327,1931922,9717639,18126724,34034697,41221080,58294004,59393689,68518595,92345782,
34478,868585,7151294,14714990,18178471,34030452,36229945,53343930,59418637,68504953,87361218,
35046,871264,1892697,9713925,23087075,34018867,41255028,58313426,54397791,73544305,92350467,
34541,6098473,7191284,9703686,18141683,34043455,41248000,58340531,59369733,68514567,87399787,
34775,924394,6980487,14717385,18129792,33995643,36258312,53315993,59367545,68525752,92308710,
34483,866467,1997249,9718237,23079725,34053480,41263807,58343351,59381384,68506828,92342016,
34817,870080,7054272,9726043,18134805,29019161,36255433,58293393,59340141,68525047,87367678,
34485,6128608,1916899,14678411,18146734,34066900,41262417,53340007,59359220,68481052,92359449,
35033,892194,7164051,9710284,18102979,34037739,41269857,58298014,59340433,68509039,87379349,
34525,869878,1835488,9696369,23082384,34032425,36219405,53363681,59393856,68499025,92346038,
34727,6062163,7236182,14732081,18122353,34019791,41239578,58301126,59391625,68478757,92354985,
34561,981362,7052380,9707502,18108242,34037868,41260102,58336008,59419805,68520718,87432018,
34919,870478,1968736,9691344,23111716,34036831,36247094,53304866,59368752,73516445,92387514,
34473,869889,7110316,14701160,18151212,34028359,41249428,58311267,59369058,68509785,92371432,
34819,6116388,1897102,9742295,18158590,34042511,36268372,58305162,59368142,68534306,87355684,
34496,971511,7188250,9698907,23069630,34040698,41221420,53315155,54412599,68488751,92361884,
34972,868218,7001766,14694931,18151095,34017851,41257842,58310712,59363685,68518202,87400034,
34468,868652,2028417,9708007,18117025,33989960,36240934,53347270,59431132,68489596,92347882,
34865,6112318,7018290,9693268,23084212,34026726,41245406,58319062,59389875,68530433,92392658,
34497,901903,1954873,14691989,18139978,34014978,36254002,58301642,59318895,68515092,87387413,
34747,869913,7163788,9717852,18130848,34002805,41250469,53296970,59364868,68513440,92387247,
34598,6039880,1863462,9719842,18111996,34014748,41272283,58317268,59306136,68568152,92339437,
5127229,993876,7200389,14710269,23098288,34012080,36315419,58308481,59413002,73466373,87389667,
34711,866767,7032453,9719132,18108573,33985857,41182080,53275514,59339796,68542787,92321968,
34866,867970,2001486,9695702,18158960,33990477,41269883,58349686,59394043,68533059,87401756,
34552,6075795,7041481,14742684,23129494,33995125,36223146,53322823,59375090,68533099,92363251,
34887,955806,1955911,9708147,18130501,34009440,41277145,58323636,59384429,68493474,92347761,
34482,868701,7145385,9740003,18134226,34008050,36274741,58309978,59431320,68541918,87325245,
34873,866633,1835687,14651960,23077232,34041887,41220707,53323025,59382835,68519661,92359660,
34491,6111540,7231695,9697732,18144189,33997096,41220735,58271905,54393841,68504235,87331911,
34787,916970,6977843,9707011,18123245,33994288,36292452,58313344,59381720,68510805,92324637,
34471,871345,1985589,14718906,23099909,34017508,41180580,53307317,59402837,68527240,92344203,
34904,869904,7085174,9703751,18144415,34028282,41260862,58335800,59354662,73532972,87412003,
34498,6168533,1903643,9715082,18134315,33983727,36272929,53348755,59381393,68507232,92318785,
34797,874273,7163351,14682773,18097410,33986213,41257046,58306597,59312952,68548079,87367186,
34456,868720,7071646,9740880,23093172,34017761,36266385,58302749,59387137,68500295,92325423,
35065,6125846,2029811,9713018,18119244,34006075,41241459,53320635,59344808,68509644,92377802,
34443,964431,6999953,14695188,18119978,34011764,41280468,58270850,59407971,68520791,87378115,
34967,869224,1957866,9708608,23146549,34002445,36274704,58351353,59362945,68508769,92383583,
34465,868741,7132757,9707986,18117320,34026272,41261536,53274451,59394908,68534835,92355959,
34855,6094667,1890014,14685578,18134435,34011728,36253103,58332992,59372248,68529314,87411944,
34470,925604,7187358,9719029,23093135,34011556,41239394,53313266,59424566,68465470,92321017,
34845,870453,6990914,9741883,18140390,34045521,41229407,58321585,54368816,73520552,87392660,
34522,869931,2015314,14683886,18103815,34026611,36248674,58330503,59418640,68501770,92348320,
34776,6122316,7064552,9695277,23107563,34022623,41232130,53337250,59318017,68494839,92391594,
34544,889491,1935065,9720602,18130101,34021340,41255760,58302528,59390831,68537210,87398831,
34884,871268,7146482,14721921,18137033,34028467,36275263,58306130,59384286,68500997,92376979,
34481,6065120,1854349,9723421,18096724,33995056,41207426,53290065,59321054,68511522,92378193,
34712,982838,7221047,9736297,23117072,34035060,36273809,58343606,59369266,68530762,87394731,
34546,869160,7002217,14663589,18122595,34006382,41221679,53384788,59392753,68482788,92343356,
34995,866643,2032534,9700990,18160468,33999562,41274889,58282668,59420062,68517526,87440587,
34560,6099022,7022940,9717258,23100880,34009557,36280871,58335233,59359525,73514577,92302530,
34873,939581,1917385,14705507,18130267,33996997,41233141,53315133,59400549,68531255,92359571,
34537,869635,7184257,9703386,18130483,33992922,36282138,58312513,59348532,68480874,87389675,
34678,868054,1830758,9710673,23108408,33985021,41247041,58330491,59370534,68477823,92348878,
34558,6135989,7238452,14697279,18145748,34030232,41248989,53309788,59352992,68523702,87380491,
34880,902307,6993167,9710245,18143128,34031705,36284989,58301257,54413277,68497306,92358158,
34506,866633,1971511,9716459,23085047,34005034,41212385,53370682,59392394,68538412,92343077,
34762,6052414,7091398,14699152,18131782,34046065,41226657,58314764,59382742,68555642,87406986,
34630,996869,1897160,9691984,18125881,33998749,36270895,58367284,59354961,68471898,92355018,
34760,869067,7197700,9708374,18131575,34027145,41243783,53312253,59421048,68536418,92359673,
34509,868833,7035573,14696545,23106432,34006039,36235554,58253047,59338927,73533645,87328582,
34963,6105178,2022836,9705621,18146419,34055066,41251647,58329326,59352408,68548180,92361248,
34560,950449,7003766,9742739,18151592,29061876,41264496,53313540,59334825,68527926,87338759,
34682,869295,1947374,14701313,23068263,34014874,36232420,58314321,59354233,68513221,92360525,
34544,866845,7146839,9694463,18127669,34015015,41253447,53331205,59361413,68570141,92385228,
34770,6160889,1874192,9723487,18163317,34060290,41254799,58325928,59389344,68545260,87366682,
34660,915885,7200741,14717930,23096967,34047551,36265841,58344221,59393056,68553233,92338102,
34811,867978,7015265,9701499,18174264,34018098,41246313,53380616,59394434,68480330,87415351,
34591,871115,2002426,9739430,18162851,34039469,36273608,58289691,54389195,68489461,92345156,
34777,6143847,7045395,14670868,23047952,34026561,41216431,58324605,59400631,68517207,92345284,
34530,871424,1932266,9695746,18154040,34018347,41277275,53340106,59385198,73527517,87405848,
34907,871033,7150746,9700138,18146829,34006610,36237265,58303931,59354257,68521822,92387848,
34453,6056236,1853510,14727023,18088424,34031187,41221909,53284077,65769937,68557844,92384424,
34813,965189,7270359,9698149,23137301,33980104,36251396,58307860,67928889,68498771,87377453,
34531,867994,6973964,14698992,18119882,33982011,41254250,58321749,62987398,68515462,92337613,
34823,871261,1992982,9715149,18100779,34012675,41241510,53363587,67950769,68516100,87376514,
34386,6094483,7061738,9707285,23104026,33994231,36241959,58286707,68032324,68544541,92392479,
35057,928205,1903442,14689593,18147148,33989895,41239386,58331741,67935957,68471030,92359041,
34558,871239,7182876,9760483,18147003,33992060,41234329,53286683,67993802,68533276,87407219,
34682,868079,7023796,9659730,23120309,34007080,36269129,58313677,67947602,73506635,92399614,
34508,6128155,2050283,14704118,18123351,33983957,41250036,53294399,67963110,68530530,92350820,
35032,890701,6985271,9708935,18127952,33991446,36283232,58324039,67954094,68529184,87358857,
34660,868068,1969658,9713400,23088562,34034405,41207331,58328387,67948747,68495832,92366027,
34691,6079056,7126433,14715163,18157131,34014126,41280607,53348618,67944739,68511433,87381677,
34693,977804,1882283,9718853,18116142,34009088,36242194,58277766,67921852,68519647,92384899,
35744,869364,7205705,9698354,18160718,34006526,41237254,58349750,67997872,68543020,92367369,
34512,871193,6998313,14696378,23090517,34020873,36235067,53322988,67969417,68457485,87392593,
34842,6117754,2025603,9712206,18123113,33982153,41218874,58278220,68005694,68496865,92280366,
34575,935825,7012451,9694669,18103559,33984064,41258395,53341371,67941459,68542879,87378478,
34781,870013,1943860,14705225,23148585,34031596,36275559,58314657,67995014,73476503,92347913,
34524,868073,7128389,9704267,18135129,34014565,41213741,58311150,67943686,68538434,92349214,
34766,6120756,1870537,9702715,18162252,34006764,41224240,53325755,67917985,68522788,87371859,
34457,902019,7255569,14696176,23110032,34007265,36285493,58288286,63019155,68506974,92422485,
34894,871238,6983209,9750926,18130239,34031313,41246157,58297174,67976283,68533078,92304747,
34448,6042152,2004187,9696324,18141693,34014736,36278802,53332170,67976758,68503371,87371148,
34946,994770,7040627,14712641,23095797,34043314,41234121,58295348,67972754,68530779,92320269,
34699,868011,1929952,9706794,18142425,34027817,41290073,53325586,67978795,68470642,87413785,
34634,871130,7164391,9697606,18146317,34015258,36237212,58305827,67963449,68531113,92301562,
34510,6096498,1868866,14696572,23090768,34048718,41266383,58324870,68002862,68573289,92370348,
34851,955942,7211455,9749956,18142918,34007724,36251547,53360973,67908704,73526312,87375876,
34549,868108,7009346,9669307,18110326,34042205,41233594,58312492,68009466,68512809,92337562,
34851,907424,1977869,14691037,18114004,34008489,41251117,58341471,67985411,68513222,87388810,
34413,6065725,7096665,9723542,23131848,34053613,36250405,53315840,67976258,68514125,92356762,
34977,915106,1900885,9704485,18155183,34029006,41240860,58313412,67966830,68550465,92370664,
34399,869081,7183592,14732133,18144563,33995377,41283449,53342772,67961116,68536646,87426310,
34929,870118,7023619,9701931,23109357,34007950,36241833,58287378,67980415,68550322,92356589,
34531,6176317,2037684,9696795,18107616,33995603,41221789,58378974,67999891,68509831,92381890,
34849,873992,7036851,14716249,18162981,34019237,36234406,53329074,67990957,68522802,87373438,
34591,871189,1953049,9709470,23070764,34010335,41241017,58351351,67937149,73519529,92374809,
34794,6078952,7122538,9692563,18140166,34003788,41261712,58302627,67956921,68560625,87352581,
34447,959431,1866216,14695256,18107208,34005423,36240405,53323736,67982799,68534135,92413178,
34946,869771,7217018,9705047,23106385,33986195,41248217,58319217,68002419,68524419,92349393,
34430,870047,7015089,9713338,18117832,34030525,36257422,53311278,63015795,68549762,87373371,
34865,6121424,2008504,14694496,18140685,34005309,41233027,58294428,67976104,68480427,92320423,
34498,929093,7012888,9727017,18105471,34043628,41266054,58358038,67961303,68531526,87409492,
34812,867989,1933761,9709131,23124096,34003704,36243299,53340733,67970121,68465139,92353951,
34587,866636,7182525,14685964,18114081,34032281,41232543,58341140,67980100,68487897,92359488,
34819,6186987,1852427,9713098,18141138,34053896,41266086,58307907,67962376,68567223,87365834,
34612,887912,7228633,9726604,23100044,34030336,36242067,53324622,67946078,73518998,92355920,
5126059,868716,6978461,14685390,18156977,29039837,41238042,58322066,67959010,68527918,92354840,
35003,5999274,1992853,9738379,18130898,34035528,36271474,53280600,68021789,68511794,87387320,
34607,982885,7061938,9673799,23081934,34061595,41175537,58282569,67977329,68479355,92307134,
34517,870022,1945321,14687569,18146151,34019222,41275015,58347430,67973179,68514143,87352534,
34945,866748,7136649,9713346,18118639,34048375,36277731,53364344,67925591,68486609,92364746,
34453,6087523,1826876,9698979,23095282,34023811,41186598,58285788,68003537,68530039,92388206,
34937,944211,7243909,14718725,18157142,34017144,36264749,58332230,67973886,68470751,87359018,
34457,869759,7004560,9715097,18106214,34015648,41212172,53319799,67958316,68497584,92381506,
34687,870055,1973338,9748048,18108786,34052191,41222643,58301626,67976039,68555435,87365755,
34550,6146281,7112560,14658719,23101620,34018394,36273375,53294614,67983530,73453966,92389073,
34935,900820,1892868,9706749,18131370,33993867,41243350,58289849,67962266,68571851,92388479,
34394,867443,7189375,9720146,18134162,34029102,41194060,58308056,67953743,68523830,87382628,
34943,6076973,7034629,14696129,23125281,34009445,36282812,53346065,63020103,68537809,92386712,
34441,990399,2022862,9712138,18130099,33995221,41284030,58299815,67922644,68503956,92410642,
34904,867853,7035642,9708622,18128603,33970569,36199740,58336413,68023202,68516071,87412011,
34531,868014,1946714,14694915,23077115,34013638,41245260,53305502,67948866,68534757,92337028,
34913,6081863,7124111,9727685,18142053,33990401,41240918,58295610,67988082,68480435,87386201,
34456,955328,1867707,9708102,18122448,33986383,36242629,53353478,67920489,68507551,92386891,
34869,866471,7213188,14698557,23107517,34030501,41250995,58281904,67999427,68506581,92372774,
34543,868075,7017951,9703881,18128223,34000615,36269400,58355665,67988912,73514556,87361698,
34751,6147507,2000767,9699879,18106528,33988946,41194815,53293566,67977738,68524202,92337467,
34436,909438,7045778,14701992,18090721,34011120,41241433,58305020,68004581,68501558,92390629,
34955,868171,1923062,9734815,23107945,34046949,36256631,58334281,67942331,68517415,87372894,
34655,6056841,7174656,9683211,18120268,34007002,41212052,53288766,67967043,68532907,92329438,
34726,1003331,1838252,14700973,18151232,34004483,41259487,58273972,67944026,68563518,87345962,
34562,867732,7222733,9709197,23111588,34006103,36249050,53362682,67970227,68552848,92351786,
34961,866686,6996914,9705226,18139566,33999183,41231193,58278042,67986468,68510617,92390769,
34551,6090084,2017616,14736756,18149574,33983873,36275463,58340807,67989742,68555356,87374781,
34570,957882,7048332,9704899,23055995,34003928,41219434,53355597,67989905,73483150,92342059,
34518,866110,1901825,9726180,18146724,34023282,41266460,58314774,67956567,68544038,87346968,
34860,869777,7180865,14682574,18109240,34004599,36270440,58323385,67955504,68550934,92382567,
34512,6114090,7032027,9704234,18126936,34008885,41241365,53346180,67977259,68495274,92332518,
34919,917680,2037016,9708791,23099491,34041392,36267698,58280920,63010793,68561545,87403438,
34617,866761,6999766,14694965,18108051,34027070,41255594,53332228,67981919,68535602,92327077,
34831,905428,1965387,9711183,18146725,34022868,41212956,58285112,67935970,68537144,92390597,
34589,6099284,7114551,14698307,23080607,34012472,36270358,58356249,67980383,68507335,87336354,
34721,883600,1886139,9705286,18107400,34040956,41227778,53318760,67938538,68481852,92355400,
34474,869003,7213763,9730999,18170819,34010766,41245973,58337517,67968489,68501452,87343256,
34810,6069235,6990484,14698798,23097519,34038487,36270192,58313243,67959999,73505521,92340078,
34427,976920,2016195,9703342,18137762,34040018,41256315,53363771,67981833,68502265,92392354,
34993,871044,7042778,9710539,18162325,34000113,36238679,58278806,67984780,68513037,87407194,
34582,868871,1934905,14701057,23059135,34043471,41236120,58336672,67940511,68506051,92383152,
34790,6109703,7141400,9706147,18126795,33980913,41270425,53274222,67965151,68513873,92386647,
34493,934204,1856215,9701249,18135703,34028291,36237023,58350723,67940967,68488524,87381094,
34820,869825,7213149,14730156,18148668,33983820,41255350,53355518,67979008,68514133,92384384,
34453,868034,7024407,9719786,23078035,34001328,41265511,58312801,67975386,68471071,87404263,
34824,6138889,2001052,9693804,18144208,34029608,36232019,58351946,67951859,68537282,92383815,
34516,898043,7042235,14735393,18097305,33983197,41257153,53335831,67989390,68492813,92339491,
35064,867991,1912197,9717206,23102221,34020829,36281665,58301838,67942424,73491545,87369163,
34443,6073646,7178804,9698318,18159235,33994205,41224153,58305032,67954348,68566583,92346699,
34830,993343,1839547,14683432,18175963,34032497,41300518,53348136,63029695,68487387,87377228,
34406,868853,7261771,9718966,23040252,33991286,36247197,58316363,67962116,68526565,92332589,
34969,866908,6963432,9709012,18135604,34041875,41243553,53330361,68008468,68520560,92377770,
34429,6041186,1982273,14686295,18165556,34031436,36271415,58323568,67985901,68495008,87377637,
34915,954925,7081715,9735862,23091922,34018328,41246446,58337379,67923449,68531614,92380380,
34420,868069,1896088,9718233,18164710,34041743,41233766,53311321,67958732,68464737,92334639,
35121,868698,7196683,14692013,18125688,34030695,36277889,58300944,67960318,68497096,87382803,
34546,6119108,7038374,9710546,18121074,29022445,41243380,58310309,67993744,68522420,92345947,
34774,913917,2028802,9723215,23105471,34022703,41245926,53311741,67950053,73511623,87394957,
34513,868672,7005418,14715004,18131716,34065989,36274894,58304264,68012969,68550447,92334525,
34813,868607,1961231,9705256,18106115,33991936,41266762,53387457,67933136,68513291,92407421,
34439,6175875,7148173,9699028,23133202,34015392,36254418,58286383,67945387,68532252,87384113,
34830,873099,1880434,14683595,18120384,34028784,41228060,58339686,67962684,68499727,92390927,
34457,867628,7186102,9721849,18135774,34052242,41282685,53310704,67987655,68571776,87357091,
34978,6071841,6986227,9689781,23088448,34016161,36224188,58308947,67967512,68555663,92403148,
34508,967541,2009352,14711446,18163015,33993411,41251410,58303876,67952333,68463745,92352229,
34837,866656,7029238,9709448,18129780,34027795,36252150,53301350,67991796,68520947,87409734,
34411,870209,1937470,9702315,23118988,34009667,41215768,58311410,67931794,68505082,92363873,
34945,6102481,7149937,14715961,18139949,33991467,41236582,53343725,67942629,73517102,92390322,
34355,929024,1854169,9697617,18119557,33976378,36265892,58337695,63000761,68504929,87397074,
34947,869860,7213988,9718272,18101351,34026097,41219219,58279702,67981218,68520169,92369643,
34501,871325,7019223,14695269,23135809,33983868,41260195,53303932,67960076,68558189,87373951,
34945,6146656,1998937,9706945,18121000,33993709,36266047,58313246,67923202,68519621,92379601,
34540,890421,7053225,9713154,18129727,34013876,41213403,58280593,67972186,68585532,92335594,
34854,867884,1910917,14694744,23112500,33991059,36287038,53298736,67939572,68470271,87450767,
34470,6058248,7216989,9744615,18132552,33988030,41202392,58337092,67942589,68511414,92393478,
34762,978810,1834859,9708509,18130404,33999382,41259082,53325308,67999242,68532966,92368497,
34585,869113,7198132,14693449,23134244,34046921,36253875,58307345,67955235,73498089,87349439,
34842,870065,6986123,9699598,18135668,34009246,41227851,58337646,67985010,68592092,92345101,
34425,6110392,1971935,9741839,18164518,34007994,36264741,53363589,67961271,68509959,87370773,
34897,939987,7094772,14694115,23078030,34020895,41238683,58290126,67956041,68468088,92334059,
34430,871197,1893012,9736651,18157977,34003117,41219815,58313158,67996434,68524413,92356077,
35052,869936,7201962,9683225,18130869,34007052,36276625,53288720,67987824,68479177,87360766,
34499,6125816,7020552,14695379,23102771,33989919,41235223,58326692,68014100,68532810,92355390,
34847,905975,2032761,9695121,18130063,34023079,41240793,53349969,67938572,68465607,87377343,
34486,868603,7035974,9728841,18150620,33995347,36279119,58312571,68001710,68516793,92338506,
34886,6040327,1951408,14722595,18085448,34035865,41254692,58328760,67970120,68521463,92346605,
34569,996802,7142207,9716832,23107792,34036005,36225256,53341801,67930209,73476530,87399992,
34816,867317,1878635,9689204,18120019,34007634,41228261,58275682,63012003,68546208,92368296,
34572,868701,7197134,14730208,18160776,34057289,41270190,58359564,67960182,68476848,92357528,
34697,6097694,6972812,9707435,23108389,34007434,36244285,53283785,68005396,68495055,87307602,
34445,952724,2007557,9694110,18154147,34036699,41252930,58339055,67919614,68517110,92347887,
34913,869884,7033164,14701562,18136896,34003939,36269531,53311221,67980030,68527712,87400870,
34415,866677,1942452,9704837,23088277,34042508,41235719,51415297,67976442,68489945,92321095,
35001,6134091,7143194,9717682,18128612,34032163,41260137,50320367,67955035,68488432,92361492,
34585,910012,1853362,14690287,18154390,34009237,36234968,50333707,67957616,68509488,87382801,
34764,871130,7224396,9724261,23086109,34030980,41261813,50328204,67958054,68479268,92369586,
34467,868755,6998999,9713574,18165776,34034137,41275427,50311768,67948570,73528157,87411344,
