Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
42002,1133699,2391647,14305043,18325326,34036035,36620247,50192446,67907940,68569657,87770708,
42014,1108499,6765668,9908998,18272383,34004056,41024429,50216942,67959842,72982604,92138028,
41519,5496234,2383643,9903472,22692419,33999295,36606768,45802377,67947780,68577800,92173703,
41584,1109360,6775340,14308983,18302587,34037995,40993868,50201905,67897237,68625710,87749652,
41931,1121266,6769352,9903635,18304814,34034051,40994117,50207179,67924947,68574416,92155549,
41539,1097562,2398671,9909155,22717059,33997721,36632123,50196751,63515943,68550460,92107392,
41932,5506557,6778112,14332305,18290213,34036982,41010461,50175453,67949493,68581502,87729515,
42212,1126521,2427850,9910817,18272116,34039592,36578143,45811323,67931604,68561248,92088767,
41886,1113485,6771188,9908907,22693769,34010360,41008972,50190241,67926366,68593711,87728991,
41559,5485719,6766691,14325818,18331704,34005488,40999558,50161248,67925051,68588525,92089423,
41460,1158767,2383457,9908361,18306222,34033239,36605810,50193089,67893118,68514661,92134027,
42037,1121207,6766530,9915900,22737964,34011343,41037251,45762348,67972330,72989832,87698339,
41561,1115226,2386592,14300651,18306644,34012121,40979994,50220811,67954118,68574524,92126416,
41839,5486704,6783351,9910776,18317825,34001847,36618481,50204388,67964827,68621474,87703721,
42140,1147338,2383995,9906639,18279448,34015054,41025974,50197322,67915242,68546445,92148741,
42003,1122457,6764291,14300194,22704523,33995834,36608392,50189582,67957669,68569627,92138378,
41510,1092261,6775626,9902817,18305277,33992762,41016611,45787861,67948066,68574186,87744184,
41618,5479266,2367985,9950084,18331626,34005254,41022998,50188469,67925488,68554165,92072590,
42030,1153351,6759820,14303508,22680892,33987388,36630271,50175346,67986412,68566151,87750713,
41419,1113823,2401068,9906004,18279762,33971785,41004385,50194068,67971651,68537706,92141187,
42401,5462298,6785121,9950408,18274044,34016121,36574378,45762102,67953678,68581007,92135648,
41734,1104082,2385577,14300259,22710174,33964321,41009141,50185480,67937603,72942781,87712147,
41835,1158259,6744941,9902123,18311137,33979214,41011320,50186155,67925745,68608292,92148400,
41589,1111319,6792992,9912169,18338504,29576478,36628632,50150076,67930107,68634427,92131894,
41606,5475885,2384839,14294379,22691323,34024135,41037326,50211330,67956688,68590168,87750341,
41994,1090537,6777194,9908308,18296934,34022367,40993518,45789370,63565420,68609988,92138036,
41489,1157439,2395853,9907187,18329252,33999069,36651486,50216818,67921845,68597381,87755755,
41859,1102171,6751666,14326086,18294647,34037600,41063439,50155404,67965090,68631209,92137935,
42041,5482867,6794749,9907130,22711616,33992171,36586102,50163994,67905037,68588629,92171404,
42034,1107703,2379449,9925412,18338316,33985608,41025246,45811061,67914992,68538171,87771353,
41590,1158967,6760002,14289290,18299862,33984071,41032689,50154570,67952617,72957699,92116858,
41486,1105582,2419561,9894143,22686289,33971240,36576882,50189102,67962988,68616996,92116399,
42041,5498382,6774044,9920191,18293323,34017359,41039075,50187219,67999022,68611271,87733663,
41490,1127251,2395790,14294851,18316767,33980582,36611790,45758491,67889603,68542888,92115668,
41937,1147059,6758071,9906698,22710390,34018679,40994654,50215054,67987507,68613011,87713012,
41963,5530198,6754992,9912997,18353806,33997872,41044993,50234752,67931982,68614398,92116954,
42105,1092861,2380399,14307761,18311268,33994871,36625955,50171921,67905335,68562614,92132385,
41812,1126094,6764407,9933404,22697735,34020213,41003952,50168297,67948528,68607071,87738863,
41478,1132181,2385766,9910807,18307241,34018594,41022637,45808852,67947766,68568928,92124531,
41672,5474241,6779132,14307207,18364523,33991803,36654031,50211779,67936271,68544679,87710969,
41893,1100546,2388704,9903384,18283265,33993882,41035756,50183328,67909476,72993847,92164308,
41740,1120974,6768159,14292410,22735676,34022242,36615377,50223379,67917869,68564895,92156638,
41995,1119860,6770394,9911154,18306835,34017100,41028198,45760568,67949035,68604751,87771087,
41935,5493786,2380165,9904334,18293811,34029338,40993069,50262043,67929036,68586858,92124189,
41492,1131133,6766892,14300407,22692217,33982909,36631487,50192759,63546528,68580772,92140901,
41523,1118048,2397317,9923953,18293832,34027512,41024538,50175522,67917718,68592826,87738142,
42063,5511355,6790546,9903807,18269749,33990487,36581682,50210262,67932909,68556130,92151856,
41573,1119023,2410597,14303979,22724398,33967683,41038113,45805801,67905201,68561861,87762941,
41974,1134190,6761941,9943813,18325087,33983747,41049575,50190280,67913570,68523234,92162297,
42051,1106494,6767268,9898276,18300275,34002868,36578795,50151397,67961538,68560044,92153293,
41929,5490572,2386220,14304290,22703135,33979161,41020603,50203809,67923083,72995849,87769407,
41444,1138314,6778086,9915566,18336206,33967876,40992311,45775826,67978783,68574700,92117277,
41495,1121984,2397592,9903712,18318564,34005107,36604519,50206553,67931782,68595402,87736583,
42116,1096699,6767244,14307445,18323945,33978912,41057318,50211707,67929021,68549443,92135722,
41397,5503605,6777474,9914229,22705871,34042225,36585388,50171431,67909957,68596658,92167298,
41999,1125193,2401415,9896741,18303753,34046917,40988920,50236139,67924357,68580654,87745237,
42138,1125812,6754849,14295107,18293528,34007281,41035839,45779106,67977400,68615248,92162007,
42025,5492738,2399867,9915211,22723623,33996526,36606974,50185479,67918721,68537467,92106914,
41560,1160619,6780525,9917027,18308323,34004878,41009343,50179209,67985826,68540872,87726053,
41391,1126516,2394558,14314467,18313872,34024391,41020544,50139300,67938060,72932186,92116745,
42143,1109237,6750797,9906964,22679939,34008167,36611223,45809482,67934411,68568823,87736702,
41420,5489050,6746020,9895712,18313612,34008574,41022010,50176719,67946298,68595788,92118964,
42017,1156984,2382531,14295124,18286525,34039545,36624629,50192748,67954860,68608149,92143187,
42008,1120847,6771699,9912970,22727757,33987636,41013380,50158785,63563817,68568619,87756313,
42023,1089817,2390759,9893800,18317849,34006845,40999468,50213052,67910126,68641556,92114532,
41573,5478138,6779878,14299958,18342423,34003313,36643083,45810103,67959004,68546747,87728997,
41509,1152450,2390692,9912512,18275236,34016115,41043620,50176522,67928563,68616630,92121920,
42039,1116512,6759811,9892660,22696995,34042928,36584255,50208654,67931335,68492364,92134499,
41497,5464579,6773647,14287885,18313592,33993536,41015344,50174128,67947360,68574388,87712139,
41902,1106915,2387773,9945117,18312495,34003779,41011085,45807731,67982960,72979368,92142512,
42099,1153223,6767388,9907379,22699432,34006842,36610999,50172622,68008457,68604335,92092882,
4421074,1110126,2401778,14305562,18332759,33984783,41042012,50161687,67918753,68612628,87721622,
44917,5477483,6808445,9917855,18289910,34000484,40959851,50213994,67972387,68548434,92132006,
42174,1092523,6770873,9895096,22675691,33989105,36606807,50167439,67934402,68615869,87784207,
41588,1154562,2378820,14295440,18311760,33982886,41060428,45802846,67911750,68633274,92160250,
41968,1103499,6766858,9915580,18289097,33967715,36574074,50198133,67945819,68523900,92136941,
41570,5478947,2386935,9899758,22711734,34019390,41044386,50198723,67911936,68640261,87756288,
41446,1104399,6778232,14308352,18336849,33973212,41002487,50178895,67921228,68565998,92126564,
42179,1159632,2393897,9909996,18323790,29596034,36599262,45771856,67905580,68567336,92119611,
41616,1098822,6800257,9937426,18280361,34001744,41055918,50183529,67914224,72986610,87743791,
41707,5492414,6770660,14297341,22694267,34033169,36625086,50149906,67959546,68606929,92155384,
42125,1121216,2363901,9907785,18300209,34021475,41206292,50255660,67902599,68634755,87069265,
41987,1141467,6747575,9904523,18319627,33996480,43799171,45768852,63561600,68556641,77715045,
41502,5492697,2393945,14305522,22717454,33992786,48199316,50197758,67902561,68622184,82117639,
41509,1092662,6776035,9907416,18300156,33999483,43800990,50229870,67920967,68604732,77826077,
42088,1126364,2397691,9906150,18276991,34011587,43818289,50186773,67892340,68580468,77729565,
41632,1133177,6749130,14302470,22691634,33956412,48220098,50200589,67920296,68536633,77725075,
41766,5502889,6755819,9909760,18317062,34029844,43810085,45789554,67969025,68535741,82154207,
42066,1102404,2376353,9908028,18324105,34021981,43830044,50198535,67933978,72944608,77790544,
41979,1122243,6774385,14294104,22733050,34005251,43777195,50195331,67950274,68581153,77730527,
41535,1119087,2392267,9927313,18307887,33973508,48212595,50213102,67920994,68555207,82167215,
41579,5492312,6767590,9915655,18324569,34015993,43834573,45793107,67930529,68611475,77739849,
42069,1126491,2386209,14298416,18282514,34015924,43790736,50192419,67933237,68558204,77734216,
41491,1119628,6773918,9906698,22714951,33991649,48207601,50256228,67926153,68621793,77776950,
41858,5513245,6766652,9912420,18348500,34018944,43820005,50135130,67925542,68572975,82150039,
42135,1124830,2393274,14296255,18292920,34005226,43839949,50208650,67970365,68629902,77752687,
41900,1133270,6811166,9904051,22733625,34002450,48203605,45803136,67949676,68540991,77797196,
41554,1107414,2398436,9911005,18305507,34013383,43768168,50159790,67926755,68541583,77757170,
41549,5487345,6778914,14295767,18289384,34033292,43843226,50225064,67945728,72949479,82155217,
41940,1109551,6771646,9908972,22680328,34036308,43813185,50179990,67943312,68550447,77780570,
41506,1120270,2385790,9939563,18345542,33997808,48192213,45787033,67948476,68601744,77767144,
41838,1097207,6764228,14296252,18281646,33984358,43848420,50223279,63553474,68519000,77694314,
42259,5524716,2383942,9908526,22733743,34010901,43792457,50234864,67942837,68599102,82129941,
41983,1129218,6810146,9906628,18314788,33975391,48217654,50193848,67966607,68595617,77774921,
41507,1123811,2388730,14301192,18321969,33978539,43808934,50183115,67915657,68553435,77706825,
41544,5484537,6769195,9911282,18283945,34018961,43801823,45812005,67913801,68626100,77742257,
42009,1167747,6777357,9909658,22698293,33989963,43820296,50191072,67959495,68538812,82133029,
41491,1120506,2361846,14292844,18315765,34005582,48204839,50185292,67968270,68568873,77826340,
42001,1108244,6762256,9907650,18320263,34015471,43808729,50207235,67967061,72979579,77720681,
42091,5489996,2393597,9907733,22682897,34010973,43844576,45755872,67944941,68563238,82180551,
41924,1143811,6787326,14297858,18317035,33991117,48185661,50211833,67984622,68616330,77712592,
41609,1122375,2391677,9942245,18292116,34011659,43817051,50196735,67919550,68577449,77791257,
41582,1095986,6748911,9906756,22718081,34031537,43792583,50206230,67944361,68606480,77810434,
41895,5476596,6758758,14299325,18310735,34010212,48174117,50241806,67944898,68577014,82155833,
41495,1149928,2378395,9904929,18279202,33992172,43809063,45822741,67955346,68573819,77766086,
41898,1116678,6772935,9918949,22703617,34030199,43797389,50172852,67966219,68613077,77795378,
42089,1082706,2391990,14294666,18320074,34053462,43816459,50163881,67919795,68571279,77747500,
42000,5491585,6764613,9908427,18329579,34019733,48191861,50211576,67936027,68540240,82147821,
41504,1157940,2386072,9948005,18318751,34021980,43780880,45761140,67886759,72985808,77796715,
41565,1112971,6780140,14291949,22708207,34038621,43817633,50224769,67939577,68584194,77736383,
42089,5473683,6802097,9899296,18348907,34030142,48180049,50178161,63553943,68657515,77810961,
41568,1093270,2393051,9943140,18290034,33998114,43777676,50162771,67945402,68554225,82173484,
41914,1162939,6774159,14304510,22693182,34031194,43855475,50220271,67943481,68626915,77750622,
41911,1113506,2390532,9904586,18307010,34032277,43783416,45786651,67899636,68585389,77782906,
42055,5473278,6767745,9911574,18329215,34004006,48211105,50174246,67953795,68579326,77722398,
41550,1096688,6766018,14299621,22678962,34053001,43801657,50165536,67908788,68543953,82108680,
41531,1155165,2400591,9901797,18340209,34039554,43797610,50165109,67973822,68525006,77813488,
42004,1103055,6796216,9899479,18285506,34047736,48208325,45797886,67965499,68556587,77760795,
41388,5486128,2386009,14335782,22697369,34003797,43802557,50180410,67916700,72945784,82087166,
42174,1117214,6772805,9906269,18314858,34024353,43803742,50180152,67944150,68601583,77716820,
41952,1147118,2389261,14310343,18347858,33987136,43828741,50184007,67909456,68620406,77786213,
42008,5495154,6770917,9952022,22688594,33983553,48146951,50199435,67919318,68554558,77721685,
41653,1102038,6772662,9893484,18313563,33974115,43835527,45765662,67949888,68615181,82167756,
41599,1125919,2380053,14311230,18325440,33992363,43771911,50185796,67921362,68564563,77753107,
41949,1136765,6766029,9917925,18273483,33991326,48181144,50197337,67987772,68603818,77750829,
41566,5478178,2399516,9904021,22692883,33989436,43821518,50168637,67918430,68531928,77779772,
41757,1100054,6780888,14317506,18301207,33987037,43791815,45794907,67968937,68525991,82168730,
41967,1122353,2373269,9906844,18293778,34002218,48169255,50155617,67941127,72949252,77749973,
42094,1152327,6748691,9897407,22679859,29594680,43807789,50146721,67936319,68557567,77755587,
41619,5488502,6760630,14334776,18299384,34001714,43801433,50203320,63544449,68622427,77721816,
41523,1125137,2384828,9913126,18288175,33994125,43826197,45812052,67940141,68569199,82134056,
41871,1113748,6776016,9893902,22703822,34032213,48167462,50209131,67988782,68611291,77793409,
41574,5514338,2397774,14334626,18341680,34030981,43800099,50207852,67900719,68612066,77758369,
41861,1131965,6762499,9911673,18306611,34013309,43815181,50217702,67972122,68564972,77739252,
42139,1130807,6811624,9898317,18286032,34025720,48179684,50181610,67942348,68656232,82126678,
41973,1117277,2379061,14287060,22712452,33998043,43804776,45827337,67945016,68569362,77827733,
41544,5492745,6759046,9902958,18348785,33983317,43805904,50189680,67977958,68564682,77740972,
41578,1107628,2390874,9890275,18271038,34013299,43823451,50162486,67948122,72923421,77709935,
41882,1123275,6763394,14288115,22717557,33968199,48216377,50237054,67969132,68609759,82136764,
41430,1102963,2395079,9939053,18302471,33989362,43802854,45774643,67923276,68666596,77789071,
42073,5494892,6755795,9902591,18294442,34016777,43831249,50202533,67951258,68569850,77742518,
42019,1126881,6777436,14296453,22679451,34017666,48217999,50224806,67934980,68590674,82163342,
42073,1119160,2385707,9949913,18302555,33990678,43815385,50189618,67948117,68578950,77744622,
41490,1098291,6770781,9894051,18280428,33978261,43860665,50221179,67938889,68563973,77759552,
41560,5574772,2387675,14312729,22739476,34029818,48174128,45777800,67963084,68602389,77800363,
41980,1123928,6778811,9916208,18313115,34033689,43810024,50204020,67969857,68540318,82162821,
41461,1116746,2380808,9898036,18323426,34015069,43834523,50186442,67906847,68586596,77791192,
42139,5502122,6763183,14300928,18282056,34036868,43786398,50201860,67966617,72966248,77773377,
41894,1150473,6762349,9907963,22710134,34024512,48204761,45801098,67931271,68598447,77742691,
42034,1124248,2377989,9894828,18318612,34008402,43816608,50200825,63539416,68613751,82111801,
41491,1095662,6769583,14332075,18327058,34011541,43814377,50259309,67940016,68561434,77793316,
41524,5479777,2403559,9903725,22693237,33990890,48222783,50153864,67929157,68624925,77758616,
42100,1157875,6787261,9905021,18308377,34014985,43782080,50215933,67909359,68594629,77704244,
41528,1119186,2372706,14338892,18300207,33958408,43824937,45804945,67908701,68574350,82126370,
41896,1080485,6764565,9909812,22661901,33999011,43816293,50160642,67938184,68545163,77797404,
41938,5493577,6763697,9905742,18308079,33983324,48174346,50218355,67950743,68528888,77722999,
42086,1153188,2396189,14296437,18278182,33966685,43836211,50182905,67960965,72926747,77745335,
41610,1110315,6783326,9911384,22708744,33969807,43793244,45792848,67927991,68578517,82128869,
41550,5474649,2420869,9901452,18335423,33971568,48205539,50187457,67906526,68587056,77782607,
41946,1093414,6767129,14296069,18317704,34023574,43822216,50231067,67933262,68590634,77738708,
4420844,1148809,6776345,9938596,18291715,34003329,43799851,50181575,67898115,68566934,82123347,
42431,1106608,2374804,9916948,22700364,34037313,48208796,50193819,67952106,68597692,77690704,
41653,5473755,6752952,14290342,18311094,34001299,43801200,45819178,67911854,68550097,77790408,
41406,1094310,2392339,9941966,18324217,34022100,43800784,50137125,67954355,68620899,77764925,
41892,1146960,6773936,9906638,22686238,34004474,43833233,50219595,67919661,68509574,82110912,
41406,1097276,2390880,14299478,18290608,34006215,48180109,50161364,67903979,68559266,77738631,
42054,5483047,6753096,9911818,18291235,34038632,43813382,45767481,67934588,72978324,77755282,
41958,1120883,6746575,9917311,22716525,34048383,43786484,50221668,63536938,68576313,77781836,
42120,1150380,2382647,14303747,18303448,34012954,48166840,50167861,67946540,68595594,82158201,
41606,5497261,6772543,9913571,18309963,34008371,43797231,50186280,67911673,68572415,77792150,
41468,1105815,2383724,9942721,22736455,34043658,43810857,50166888,67934587,68612592,77775986,
41937,1125377,6776892,14300690,18320632,34010278,43776564,45827292,67929043,68624886,77737194,
41525,1138821,2390467,9901177,18323007,34010741,48216414,50162585,67911004,68548319,82195388,
41952,5476860,6770225,9911362,18297142,33998449,43809734,50133514,67941957,68631967,77780642,
41983,1100989,6769609,14322268,22720432,34013080,43802576,50180111,67937069,68570644,77757198,
42093,1121959,2387794,9898693,18357651,33990464,48191858,45784713,67946100,68546929,77782315,
41565,1119852,6762953,9911510,18284572,33993031,43781977,50195917,67917586,72951484,82118462,
41568,5487607,2403935,14294032,22691212,34020929,43820310,50135244,67933379,68607288,77814570,
41987,1116983,6776814,9904177,18307296,33980343,43797939,50175736,67947569,68640700,77758478,
41557,1115335,2381173,9911885,18291328,34013444,48181798,45808938,67927286,68549133,77697595,
41902,5543023,6758618,14290625,22695093,34010502,43844000,50172532,67961847,68623904,82086742,
42033,1137494,6761023,9939975,18324911,33979387,43825155,50235932,67925314,68608636,77824408,
41989,1133361,2424784,9917801,18285624,33960727,48197478,50147173,67933034,68604397,77735286,
41499,1115992,6777076,14299857,22687797,33989102,43798764,50184293,67946519,68528284,82123582,
41527,5498478,2401376,9899476,18312036,34003945,43833015,45818444,67952234,68524058,77771197,
42016,1107267,6759603,9908916,18315181,29616745,48192468,50149631,67958722,68537683,77739106,
41618,1122982,6770167,14295654,18288145,33981478,43785688,50213030,63534543,72998605,77790567,
41806,1098765,2366482,9910236,22705089,34022345,43862527,50148608,67971496,68574221,82159421,
42187,5495701,6758359,9906143,18313348,33975309,43785955,45848673,67930784,68614570,77719403,
41912,1122189,2391350,14310823,18326945,33995478,48212175,50172324,67948245,68559762,77788299,
41548,1120585,6776238,9905591,22691195,33985503,43836567,50208352,67928977,68617438,77739644,
41587,1095637,2395408,9938340,18293067,33973699,43797259,50207258,67937221,68559034,82118637,
41961,5530173,6742972,14309385,18285921,33972039,48201250,50233664,67983069,68646454,77777753,
41616,1130550,6748352,9903902,22716732,33976688,43834740,45829937,67945984,68551361,77763988,
41861,1119696,2379185,14296757,18298723,34013237,43798636,50139732,67981548,68544989,77724648,
41902,5493491,6767715,9921191,18311547,33994363,43844181,50202330,67940235,72969487,82176526,
42083,1181534,2381536,9899808,22694018,33973553,48174473,50188343,67963996,68567556,77780340,
41513,1119895,6776041,14304636,18339674,34022236,43830418,45789054,67937553,68592693,77730466,
41562,1094714,2391927,9918247,18317436,34025183,43814899,50209142,67936161,68552863,77755625,
42163,5482293,6768324,9908653,18316480,34003669,48162347,50170798,67993849,68603424,82121912,
41621,1148695,6770968,14304056,22706772,34006142,43832604,50240053,67898772,68574922,77811277,
41664,1117876,2385362,9911971,18358312,34026421,43808898,50200650,67977584,68524636,77730645,
42022,1079170,6759781,9934156,18280850,34014107,48197727,45815876,67943201,68629449,82166516,
42136,5486698,2403377,14306211,22693104,34005680,43801131,50167561,67919350,68508501,77727663,
41488,1153177,6779786,9919685,18303553,34010137,43792207,50174117,67960419,68548569,77782341,
41507,1111849,2384464,9898050,18332888,34027827,43826512,50234270,67960032,72933726,77807705,
42057,5468162,6783362,14298945,22683800,34009622,48209239,45753963,63578131,68567087,82152870,
41623,1103997,6766972,9906835,18292470,33987330,43793368,50230999,67938319,68619954,77768482,
41802,1153395,2388309,9893985,18277543,33973252,43832498,50211321,67947163,68559848,77805854,
42093,1103564,6777867,14297469,22705837,34001521,48212877,50211572,67928851,68603310,77755301,
41935,5473178,2390763,9906240,18319083,33988375,43825468,50207650,67900520,68586925,82139320,
41582,1094112,6766908,9902288,18354014,33971167,43803016,45802746,67917186,68587631,77799753,
41595,1156337,6773087,14331563,18283541,34011533,43777056,50180841,67929021,68614352,77757131,
41879,1100248,2370081,9908421,22731688,33979565,48203351,50205868,67975060,68580216,77737294,
41498,5482425,6751872,9899270,18333745,34005806,43827958,50186313,67913454,68542069,82151836,
41949,1113871,2390206,14289191,18288549,34023677,43791815,45768130,67956864,72957505,77776959,
42055,1157788,6774721,9912170,22700009,34039837,48211773,50180160,67924824,68609069,77745748,
42004,5501471,2394560,9896046,18298057,34007366,43795643,50194171,67929513,68635717,77753198,
41641,1109599,6746050,14308844,18304875,34013551,43819359,50179211,67962922,68529407,82127226,
41588,1125431,6751703,9915283,22715623,34027725,48182098,50190006,67915024,68608790,77804168,
41929,1138577,2384362,9901670,18290186,33998830,43782345,45775731,67924816,68600744,77743143,
41469,5482320,6770622,14294226,18283495,34014456,43824252,50226804,67910556,74389569,82130349,
42003,1096088,2378239,9914732,22691629,34040336,43832049,50147513,67946869,77882732,77702285,
41990,1125735,6782388,9919005,18346290,34028134,48170151,50165723,67904011,77834074,77775912,
41993,1127199,2386055,14296580,18307262,33996311,43835836,45800694,67939293,77843124,77757229,
41520,5481776,6769033,9908831,22718973,33997661,43792564,50170467,63541254,82267545,82119822,
41519,1119167,6769508,9896012,18311329,34001435,48194297,50173918,67904995,77858008,77729219,
42019,1123652,2382442,14304599,18354892,34046059,43794085,50174397,67938194,77842298,77789549,
41679,1120338,6766830,9923946,18287060,34016984,43798420,45775782,67897574,82256619,77756356,
41918,5513867,2399570,9904842,22738163,34037533,43801538,50224548,67928721,77834686,82153095,
41971,1131489,6778969,14302507,18300151,34030513,48177866,50192959,67931070,77868589,77786371,
42049,1153991,2415761,9905502,18337806,33980809,43846201,50189951,67965875,77840843,77743277,
41557,5503308,6763307,9899250,22686792,34023023,43789034,50179150,67944215,82250359,77730477,
41598,1103725,6770770,14330782,18291186,34020852,48174266,45797990,67920638,77883768,82121792,
41893,1124452,2388338,9909194,18280266,34015714,43826670,50199412,67960131,77858756,77732717,
41686,1110479,6776677,9913660,22724673,33972008,43807459,50208671,67933809,82238373,77761320,
41704,5492035,2388195,14296497,18324292,34007275,48186338,50224915,67916215,77888230,77730534,
42054,1116667,6771131,9913411,18310344,33978385,43807604,45772317,67933219,77851259,82109153,
42013,1122758,6780931,9905008,22689991,33971141,43791818,50238985,67943178,77872908,77801173,
41472,1092594,2367300,14298918,18302352,33976517,43820476,50216294,67968880,82299178,77770914,
41520,5519583,6758904,9910470,18324556,34001397,48179447,50181443,67909594,77906795,77725777,
42180,1129120,2394797,9911059,18318136,29619156,43790665,50211320,67963620,77859957,82135995,
41487,1118613,6772885,14292987,22701180,33989850,43823804,45807897,67938499,82266153,77836313,
41883,5487071,2400844,9936328,18345404,33996724,48177979,50186458,67973762,77891253,77753771,
41951,1149359,6748941,9915702,18300978,33994015,43785083,50157458,63533137,77883795,82107573,
42078,1124160,6745934,14294034,22680792,34035402,43836197,50217780,67957190,77864375,77743040,
41554,1097738,2383268,9907324,18289450,33979430,43778629,45801282,67944609,82278427,77757797,
41441,5505990,6777036,9907205,18265834,34026745,48207197,50227382,67892588,77867074,77813456,
42135,1144750,2386202,14290694,22713891,34021652,43783363,50238947,67953017,77874033,82156409,
41502,1122136,6779355,9901892,18357136,34004388,43797483,50154819,67947636,82321214,77745020,
41871,1092395,2387606,9923317,18300716,33973152,48207114,50251578,67942179,77861602,77781433,
42086,5485400,6769928,14295534,22699192,34006441,43799023,45774816,67958613,77873594,77779775,
42041,1149946,6770340,9902757,18298479,34010729,43801266,50181964,67924713,82260884,82151722,
41433,1112542,2389595,9906844,18327310,33979787,43813096,50199395,67971868,77853091,77741927,
41552,5466723,6762932,14335306,18303617,34016432,48176913,50190695,67920979,77842212,77759143,
42093,1109322,2433727,9907385,22734363,33986141,43844094,45793694,67929363,77864565,77731644,
41545,1152752,6773769,9914506,18314297,34010068,43771224,50183233,67952500,82287690,82106300,
41888,1107667,6773234,14303665,18298963,34005643,48211063,50234705,67939431,77865869,77788037,
4420695,5473430,2384032,9909804,22728180,34022755,43811576,50170658,67948623,77863930,77771751,
43917,1094768,6768031,9914647,18307785,34041060,43797317,50245611,67937524,82227789,77687655,
42515,1147414,2379476,14297328,18311146,34009368,48196443,45798900,67928651,77826003,82156543,
41961,1099033,6772448,9910450,22684770,34031256,43810114,50179209,67939873,77839333,77782593,
41589,5476210,2391570,9913784,18351637,34034389,43827627,50201199,67964829,77868236,77749940,
41473,1107985,6765465,14299805,18289412,34011373,43819417,50197417,63540049,82277230,77717205,
42036,1160465,6768681,9935117,22701543,33991783,48185366,45795298,67922284,77870385,82090476,
41598,5491151,2367784,9913304,18307795,34019013,43830218,50178032,67949717,77852840,77815924,
41834,1111331,6751580,14294019,18362991,34016690,43820554,50185927,67885233,82198502,77777027,
42094,1127640,2393726,9904860,18291109,34016846,48192357,50214614,67923360,77843037,82104651,
41968,1147006,6776674,9920949,22697926,33999674,43849388,50199668,67920860,77864044,77763889,
41541,5491560,2392119,14303761,18308753,33994677,43804550,45822654,67932736,77837362,77747005,
41584,1086516,6750832,9894900,18284799,33982838,43809430,50168125,67929532,82303384,77747639,
41922,1126601,6752439,9903873,22700782,33978131,48220253,50213428,67905184,77889755,82166719,
41614,1127973,2375561,14304202,18341086,33998541,43816282,50159948,67934871,77831049,77805238,
41884,5479446,6777360,9905951,18295439,33966901,43818893,45768047,67884227,82221365,77784088,
46789,1108296,2388919,9909212,22718220,33991213,48221592,50208471,67959745,77874934,77719039,
66837,1111824,6774324,14327546,18308418,34026746,43799532,50182145,67897955,77836281,82201025,
41807,1106631,2379681,9905019,18288389,34050134,43851325,50248826,67938860,77856635,77769876,
41487,5499900,6775382,9911254,22694778,33998988,48176961,50192502,67898965,82327402,77753361,
41934,1131511,6768816,9910696,18321614,33996941,43813494,45813530,67972650,77880613,77792796,
42044,1122433,2415327,9903417,18323069,34007755,43824357,50176492,67930478,77839545,82130536,
41936,5506650,6772841,14297868,18311866,34057479,43786130,50212997,67914125,82283873,77803906,
41687,1116187,2397004,9916993,22700130,34015349,48214050,50185079,63540376,77887406,77742200,
41394,1130942,6777335,9934528,18311593,34038391,43832646,45769012,67914288,77876775,77714137,
41995,1140147,6772519,14304168,18281821,34038811,43828359,50226883,67925716,77879391,82107391,
41585,5493154,2386234,9924302,22721554,34001785,48200590,50209520,67884054,82293220,77821728,
41808,1112299,6763195,9935027,18305583,34035726,43801983,50184240,67936517,77848469,77730428,
42166,1124638,2381484,14313336,18335490,34044391,43843604,50219689,67930938,77912974,82115705,
42022,1096455,6769585,9915827,22678376,34033221,48217340,45797376,67930579,82244200,77791890,
41498,5509275,2396149,9897187,18336762,34024493,43778956,50194493,67972588,77857473,77764732,
41564,1127340,6767503,14308667,18284376,34036325,43839624,50170684,67961745,77874267,77776397,
42115,1116923,6771266,9910054,22732178,34001407,43823716,50193418,67936799,77878034,82221014,
41527,5488700,2359858,9894509,18320287,33998034,48210889,45800687,67932162,82253308,77773406,
41736,1160458,6753827,14302804,18346155,33988138,43821382,50213201,67943987,77864851,77760659,
42107,1121159,2399316,9909904,18287821,34008126,43788742,50228315,67982754,77879249,77771770,
42018,1104758,6786361,9891650,22699280,33998147,48211580,50173561,67927039,82260592,82156022,
41549,5479019,2391539,14306371,18327239,33974723,43774326,50230370,67977517,77856033,77757137,
41686,1146758,6773816,9947767,18313201,33960808,43798755,45811736,67930737,77894368,77784271,
41922,1122301,6756931,9890560,22691146,34012025,43806737,50190272,67946649,77810666,77717791,
41579,1091160,2377543,14296756,18305776,33981399,48191421,50171549,67959608,82242906,82079527,
41807,5515539,6773842,9912823,18300340,33976531,43828922,50161469,67947346,77850773,77829631,
42059,1157006,2394940,9897591,22677646,34021793,43818068,45804127,63575795,77878856,77755565,
41937,1115257,6771044,14297332,18307518,29617027,48177246,50234624,67897208,82296422,77685913,
41692,5469590,2381392,9912625,18310991,34022134,43831198,50199601,67961090,77851506,82156051,
41643,1111187,6805227,9929250,22696755,33979749,43841608,50177489,67923641,77866704,77814705,
